Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
1284,Quendale Capital Corp.,QOC.P,0.28,Financial Services,Asset Management,Investment Advice(523930),3.21528,N/A,-0.210000
1285,Quest Pharmatech Inc.,QPT,0.12,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),3.324738,N/A,-0.030000
1286,Questor Technology Inc.,QST,4.895,Industrials,Industrial Products,Hazardous Waste Treatment and Disposal(562211),0.987928,17.60,0.280000
1287,Quinto Resources Inc.,QIT,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.371993,N/A,-0.010000
1288,Quisitive Technology Solutions Inc.,QUIS,0.115,Technology,Application Software,All Other Information Services(519190),2.444031,N/A,-0.120000
1289,Quorum Information Technologies Inc.,QIS,0.77,Technology,Application Software,Miscellaneous Intermediation(523910),-0.026002,N/A,-0.020000
1290,QX Metals Corp.,QX,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.510646,N/A,-0.040000
1291,Qyou Media Inc.,QYOU,0.08,Consumer Cyclical,Entertainment,Motion Picture and Video Production(512110),-0.296684,N/A,-0.060000
1292,R&R Real Estate Investment Trust,RRR.UN,0.09,Real Estate,REITs,Other Activities Related to Real Estate(531390),0.366554,N/A,-0.030000
1293,Rackla Metals Inc.,RAK,0.14,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.478027,N/A,-0.010000
1294,Radient Technologies Inc.,RTI,0.82,Industrials,Industrial Products,All Other Miscellaneous Manufacturing(339999),2.282649,N/A,-0.090000
1295,Radisson Mining Resources Inc.,RDS,0.145,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.013751,N/A,-0.010000
1296,Radius Gold Inc.,RDU,0.23,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.07245,N/A,-0.020000
1297,Rainy Hollow Ventures Inc.,RHV.P,0.3,Industrials,Conglomerates,Offices of Other Holding Companies(551112),0.354021,N/A,-0.040000
1298,Rainy Mountain Royalty Corp,RMO,0.02,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",2.933974,N/A,0.00
1299,Raise Production Inc.,RPC,0.09,Energy,Oil & Gas - Services,Support Activities for Oil and Gas Operations(213112),0.875141,N/A,-0.020000
1300,Rathdowney Resources Ltd.,RTH,0.11,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.492336,N/A,-0.040000
1301,Razor Energy Corp.,RZE,1.9,Energy,Oil & Gas - E&P,Drilling Oil and Gas Wells(213111),-0.241167,N/A,-0.390000
1302,RE Royalties Ltd.,RE,0.75,Financial Services,Asset Management,Miscellaneous Intermediation(523910),0.049215,N/A,-0.180000
1303,Rebel Capital 2.0 Corp,RBZ.P,,nan,nan,nan,-3.784313,N/A,-0.520000
1304,Rebel Capital Inc.,RBL.P,0.14,Financial Services,Asset Management,Offices of Other Holding Companies(551112),-0.240455,N/A,-0.040000
1305,Reco International Group Inc.,RGI,0.045,Industrials,Engineering & Construction,Commercial and Institutional Building Construction(236220),-0.012651,N/A,0.00
1306,Red Moon Resources Inc.,RMK,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.900302,N/A,0.00
1307,Red Pine Exploration Inc.,RPX,0.045,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.45522,N/A,-0.020000
1308,Red Pine Petroleum Ltd.,RPN,0.005,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),4.118921,N/A,-0.010000
1309,Red River Capital Corp.,XBT.P,0.125,Financial Services,Asset Management,Investment Advice(523930),3.370512,N/A,-0.060000
1310,Redishred Capital Corp,KUT,1.06,Industrials,Business Services,All Other Business Support Services(561499),0.9667,22.60,0.05
1311,Redstar Gold Corp,RGC,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.557778,N/A,-0.040000
1312,Regent Pacific Properties Inc,RPP,0.09,Real Estate,Real Estate Services,Other Activities Related to Real Estate(531390),-2.340516,2.80,0.030000
1313,Regulus Resources Inc,REG,1.4,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.67048,14.00,0.100000
1314,Reko International Group Inc,REKO,3.74,Industrials,Industrial Products,Industrial Mold Manufacturing(333511),0.825269,13.90,0.270000
1315,Relevium Technologies Inc.,RLV,0.095,Healthcare,Medical Instruments & Equipment,Ophthalmic Goods Manufacturing(339115),1.04457,N/A,-0.040000
1316,Reliq Health Technologies Inc.,RHT,0.26,Technology,Application Software,Custom Computer Programming Services(541511),-0.903445,N/A,-0.150000
1317,Remington Resources Inc.,RGM,0.165,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.036671,N/A,-0.120000
1318,Renaissance Gold Inc.,REN,0.235,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.300108,N/A,-0.05
1319,Renaissance Oil Corp,ROE,0.165,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.462625,N/A,-0.010000
1320,Renaissance Oil Corp. wt ex 31jul2019,ROE.WT,0.005,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),2.04621,N/A,N/A
1321,Renaissance Oil Corp. wt 06Oct2020,ROE.WT.A,0.055,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),2.259041,N/A,N/A
1322,Renaissance Oil Corp wt 05Mar2021,ROE.WT.B,,nan,nan,nan,-2.102007,N/A,N/A
1323,RenoWorks Software Inc,RW,0.3,Technology,Application Software,Custom Computer Programming Services(541511),-1.070387,N/A,-0.010000
1324,Replicel Life Sciences Inc.,RP,0.3,Healthcare,Biotechnology,Research and Development in the Physical(541715),-0.27593,N/A,-0.130000
1325,Resaas Services Inc.,RSS,0.205,Technology,Application Software,Custom Computer Programming Services(541511),-1.386252,N/A,-0.180000
1326,Resolve Ventures Inc.,RSV,0.095,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.882133,N/A,-0.14
1327,Return Energy Inc.,RTN,0.03,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),4.556531,N/A,-0.030000
1328,Reunion Gold Corporation,RGD,0.195,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.870711,N/A,-0.05
1329,Revelo Resources Corp.,RVL,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.60804,N/A,-0.030000
1330,Revival Gold Inc.,RVG,0.59,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.857164,N/A,-0.170000
1331,Revive Therapeutics Ltd.,RVV,0.095,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),0.84142,N/A,-0.030000
1332,Rhyolite Resources Ltd,RYE,0.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.882358,N/A,0.00
1333,Richmond Minerals Inc.,RMD,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.168175,N/A,0.00
1334,Rider Investment Capital Corp.,RDR.P,0.08,Industrials,Conglomerates,Offices of Bank Holding Companies(551111),0.715605,N/A,-0.040000
1335,Ridgestone Mining Inc.,RMI,0.215,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.008531,N/A,-0.110000
1336,RIFCO Inc.,RFC,0.85,Financial Services,Credit Services,Miscellaneous Intermediation(523910),0.866129,N/A,-0.07
1337,Riley Resources Corp.,RLY,0.2,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.917364,N/A,-0.010000
1338,Ring The Bell Capital Corp.,RTB.P,0.2,Financial Services,Asset Management,Investment Advice(523930),-4.675339,N/A,-0.010000
1339,Rio Silver Inc,RYO,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.750312,N/A,-0.010000
1340,Rio2 Limited,RIO,0.41,Basic Materials,Metals & Mining,Gold Ore Mining(212221),4.117284,N/A,-0.170000
1341,Risetech Capital Corp.,RTCC.P,0.12,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),2.589949,N/A,-0.390000
1342,Riverside Resources Inc,RRI,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.805974,N/A,-0.010000
1343,Rizal Resources Corporation,RZL,0.01,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-1.06038,N/A,-0.030000
1344,RJK Explorations Ltd.,RJX.A,,nan,nan,nan,nan,nan,nan
1345,RMR Science Technologies Inc.,RMS.P,0.39,Financial Services,Asset Management,Miscellaneous Intermediation(523910),N/A,N/A,-0.07
1346,Roadman Investments Corp.,LITT,0.05,Financial Services,Asset Management,Investment Advice(523930),4.127029,N/A,-0.040000
1347,Robex Resources Inc.,RBX,0.075,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.809389,7.80,0.010000
1348,Rochester Resources Ltd.,RCT,0.03,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.803169,N/A,-0.280000
1349,Rock Tech Lithium Inc.,RCK,0.64,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.447466,N/A,-0.100000
1350,Rockhaven Resources Ltd,RK,0.135,Basic Materials,Metals & Mining,Clay and Ceramic and Refractory Minerals Mining(212325),-0.327125,N/A,0.00
1351,Rockridge Resources Ltd.,ROCK,0.2,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.7235,N/A,-0.040000
1352,Rockwealth Resources Corp.,RWR,0.18,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.34941,N/A,-0.010000
1353,Rocky Mountain Liquor Inc.,RUM,0.015,Consumer Cyclical,Retail - Apparel & Specialty,Other Direct Selling Establishments(454390),1.712545,N/A,-0.020000
1354,Rocky Mountain Liquor Inc. db30Apr2021,RUM.DB.A,34.0,Consumer Cyclical,Retail - Apparel & Specialty,Other Direct Selling Establishments(454390),2.849281,N/A,N/A
1355,Rogue Resources Inc.,RRS,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.529541,N/A,-0.040000
1356,Rokmaster Resources Corp.,RKR,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.040481,N/A,-0.020000
1357,Romios Gold Resources Inc.,RG,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.648552,N/A,0.00
1358,Roscan Gold Corporation,ROS,0.155,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.860417,N/A,-0.030000
1359,Roughrider Exploration Limited,REL,0.06,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.599581,N/A,-0.14
1360,Route1 Inc.,ROI,0.05,Technology,Application Software,Software Publishers(511210),1.484992,N/A,0.00
1361,Routemaster Capital Inc.,RM,0.045,Financial Services,Brokers & Exchanges,Mortgage and Nonmortgage Loan Brokers(522310),0.16412,N/A,-0.200000
1362,Rover Metals Corp.,ROVR,0.065,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-4.065245,N/A,-0.040000
1363,Royal Helium Ltd.,RHC,0.02,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),1.544959,N/A,-0.020000
1364,Royal Road Minerals Limited,RYR,0.155,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.415315,N/A,-0.020000
1365,Royalty North Partners Ltd.,RNP,0.14,Financial Services,Credit Services,Other Depository Credit Intermediation(522190),5.15981,2.20,0.060000
1366,Royalty North Partners Ltd. wt 01Sept2021,RNP.WT,0.005,Financial Services,Credit Services,Other Depository Credit Intermediation(522190),0.480227,N/A,N/A
1367,RSI International Systems Inc,RSY,0.09,Technology,Application Software,Software Publishers(511210),2.647164,0.70,0.130000
1368,RT Minerals Corp.,RTM,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.356665,N/A,-0.05
1369,Rugby Mining Limited,RUG,0.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.024318,N/A,-0.040000
1370,Running Fox Resource Corp.,RUN,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.321655,N/A,-0.010000
1371,Rupert Resources Ltd.,RUP,0.92,Basic Materials,Metals & Mining,Gold Ore Mining(212221),5.651338,N/A,-0.05
1372,Rusoro Mining Ltd,RML,0.07,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-5.243549,N/A,-0.040000
1373,RYU Apparel Inc.,RYU,0.05,Consumer Cyclical,Manufacturing - Apparel & Furniture,Clothing Accessories and Other Clothing Manufacturing(315990),-0.940445,N/A,-0.040000
1374,Sable Resources Ltd,SAE,0.12,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.289671,N/A,-0.080000
1375,Sahara Energy Ltd,SAH,0.02,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.454725,N/A,0.00
1376,Sailfish Royalty Corp.,FISH,1.41,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.343584,7.20,0.200000
1377,Saint Jean Carbon Inc.,SJL,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.491305,N/A,-0.030000
1378,Salazar Resources Limited,SRL,0.19,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.157963,N/A,-0.030000
1379,Sama Resources Inc./Ressources Sama Inc.,SME,0.28,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.967366,N/A,-0.020000
1380,Samco Gold Limited,SGA,0.06,Basic Materials,Metals & Mining,,2.096117,N/A,-0.030000
1381,Samoth Oilfield Inc.,SCD,0.06,Energy,Oil & Gas - E&P,Natural Gas Extraction(211130),-1.079215,N/A,-0.010000
1382,San Marco Resources Inc,SMN,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.183672,N/A,-0.020000
1383,Sanatana Resources Inc.,STA,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.243642,N/A,-0.020000
1384,Sandfire Resources America Inc.,SFR,0.18,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.325327,N/A,-0.020000
1385,Sandspring Resources Ltd.,SSP,0.2,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.662521,N/A,-0.040000
1386,Sangoma Technologies Corporation,STC,1.58,Technology,Communication Equipment,Other Communications Equipment Manufacturing(334290),0.399146,87.20,0.020000
1387,Sanibel Ventures Corp.,SBEL.P,0.26,Financial Services,Asset Management,Investment Advice(523930),-0.42579,N/A,-0.040000
1388,Santacruz Silver Mining Ltd.,SCZ,0.08,Basic Materials,Metals & Mining,Silver Ore Mining(212222),1.794132,N/A,-0.05
1389,Sarama Resources Ltd.,SWA,0.085,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.233034,N/A,-0.020000
1390,Sarment Holding Limited,SAIS,2.4,Consumer Defensive,Beverages - Alcoholic,Custom Computer Programming Services(541511),0.138996,N/A,-0.690000
1391,Satori Resources Inc.,BUD,0.06,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.024931,N/A,-0.020000
1392,Saturn Oil & Gas Inc.,SOIL,0.125,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.517954,N/A,N/A
1393,Savanna Capital Corp.,SAC.P,0.105,Financial Services,Asset Management,Investment Advice(523930),-2.628377,N/A,-0.030000
1394,Saville Resources Inc.,SRE,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.01461,N/A,-0.010000
1395,Schooner Capital Corp.,SCH.P,0.07,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),3.790728,N/A,-0.780000
1396,Scorpio Gold Corporation,SGN,0.105,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.254184,1.70,0.060000
1397,Scottie Resources Corp.,SCOT,0.185,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),9.50399,N/A,-0.030000
1398,ScoZinc Mining Ltd.,SZM,0.45,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.350645,N/A,-0.310000
1399,Search Minerals Inc.,SMY,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.154089,N/A,0.00
1400,Searchlight Resources Inc.,SCLT,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-3.359277,N/A,-0.170000
1401,Seashore Resources Partners Corp.,SSH.P,0.125,Financial Services,Asset Management,"Trust, Fiduciary, and Custody Activities(523991)",-1.288538,N/A,-0.030000
1402,Secova Metals Corp.,SEK,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.064284,N/A,-0.05
1403,Sego Resources Inc,SGZ,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.767925,N/A,-0.010000
1404,Select Sands Corp.,SNS,0.07,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.061776,N/A,-0.030000
1405,Sennen Potash Corporation,SN,0.45,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.159236,N/A,-0.05
1406,Serengeti Resources Inc.,SIR,0.23,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.304323,N/A,-0.020000
1407,Sernova Corp.,SVA,0.245,Healthcare,Medical Diagnostics & Research,Research and Development in Biotechnology (except Nanobiotechnology)(541714),0.270102,N/A,-0.020000
1408,Seven Aces Limited,ACES,0.8,Consumer Cyclical,Travel & Leisure,Other Gambling Industries(713290),0.472267,N/A,-0.080000
1409,ShaMaran Petroleum Corp,SNM,0.08,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),2.841974,N/A,-0.020000
1410,Shaw Communications Inc. cl A Part,SJR.A,26.25,Communication Services,Communication Services,All Other Telecommunications(517919),0.567025,31.50,0.870000
1411,Sherpa II Holdings Corp.,SHRP.P,0.075,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-5.610062,N/A,-0.030000
1412,Shine Minerals Corp.,SMR,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.723921,N/A,-0.040000
1413,Shooting Star Acquisition Corp.,SSSS.P,0.11,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
1414,Shoshoni Gold Ltd.,SHJ,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.969725,N/A,-0.020000
1415,Sienna Resources Inc.,SIE,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.152659,N/A,-0.020000
1416,Sigma Lithium Resources Corporation,SGMA,1.9,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.429997,N/A,-0.360000
1417,Signature Resources Ltd.,SGU,0.07,Basic Materials,Metals & Mining,All Other Miscellaneous Fabricated Metal Product Manufacturing(332999),-0.00802,N/A,-0.010000
1418,Silver Grail Resources Ltd.,SVG,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.38145,N/A,-0.010000
1419,Silver Mountain Mines Inc.,SMM,0.01,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.995831,N/A,0.00
1420,Silver One Resources Inc.,SVE,0.17,Basic Materials,Metals & Mining,Silver Ore Mining(212222),-0.114369,N/A,-0.020000
1421,Silver Predator Corp.,SPD,0.065,Basic Materials,Metals & Mining,Silver Ore Mining(212222),1.635824,N/A,0.00
1422,Silver Range Resources Ltd.,SNG,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.855491,N/A,-0.020000
1423,Silver Spruce Resources Inc.,SSE,0.03,Basic Materials,Metals & Mining,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding(331491)",1.82927,N/A,-0.010000
1424,Silver Viper Minerals Corp.,VIPR,0.27,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.153661,N/A,-0.060000
1425,SilverCrest Metals Inc.,SIL,5.18,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),3.641559,N/A,-0.110000
1426,Simba Essel Energy Inc.,SMB,0.015,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),-0.317953,N/A,-0.010000
1427,Sintana Energy Inc.,SEI,0.12,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),3.697186,N/A,-0.020000
1428,SIQ Mountain Industries Inc.,SIQ,0.15,Industrials,Conglomerates,Offices of Other Holding Companies(551112),-0.68162,N/A,-0.060000
1429,Sirios Resources Inc.,SOI,0.17,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.67241,N/A,-0.010000
1430,Sirona Biochem Corp,SBM,0.52,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),0.760456,N/A,-0.010000
1431,Siyata Mobile Inc.,SIM,0.49,Technology,Communication Equipment,Other Communications Equipment Manufacturing(334290),1.139198,N/A,-0.120000
1432,Skeena Resources Limited,SKE,0.36,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.295872,N/A,-0.150000
1433,Sky Gold Corp.,SKYG,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.860412,N/A,-0.030000
1434,Skychain Technologies Inc.,SCT,0.09,Utilities,Utilities - Independent Power Producers,Electric Power Distribution(221122),0.099549,N/A,-0.220000
1435,Skyharbour Resources Ltd.,SYH,0.345,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),2.132856,N/A,-0.040000
1436,Skyscape Capital Inc.,SKY.P,0.5,Financial Services,Asset Management,Miscellaneous Intermediation(523910),0.598198,N/A,-0.100000
1437,SLAM Exploration Ltd,SXL,0.02,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-3.572467,N/A,-0.010000
1438,Smart Employee Benefits Inc.,SEB,0.2,Technology,Application Software,Other Computer Related Services(541519),0.128036,N/A,-0.090000
1439,SmartCool Systems Inc.,SSC,0.05,Technology,Computer Hardware,Other Electronic Component Manufacturing(334419),0.209585,N/A,-0.010000
1440,Smartset Services Inc.,SMAR.P,0.105,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,-0.010000
1441,Smooth Rock Ventures Corp.,SOCK,0.1,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),3.849816,N/A,-0.040000
1442,Snipp Interactive Inc.,SPN,0.05,Consumer Cyclical,Advertising & Marketing Services,Advertising Agencies(541810),1.83321,N/A,-0.020000
1443,Société d'exploration minière Vior Inc.,VIO,0.11,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.11249,N/A,-0.020000
1444,Softrock Minerals Ltd,SFT,0.01,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),5.328222,N/A,0.00
1445,Sokoman Minerals Corp.,SIC,0.095,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.296506,N/A,-0.030000
1446,Solar Alliance Energy Inc.,SOLR,0.065,Technology,Semiconductors,Electric Power Distribution(221122),1.022181,N/A,-0.020000
1447,Solarvest BioEnergy Inc,SVS,0.195,Industrials,Conglomerates,Offices of Other Holding Companies(551112),-0.03162,N/A,-0.05
1448,SolidusGold Inc.,SDC,0.075,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.073171,N/A,0.00
1449,Solstice Gold Corp.,SGC,0.2,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.605057,N/A,-0.100000
1450,Solution Financial Inc.,SFI,0.365,Industrials,Consulting & Outsourcing,Passenger Car Leasing(532112),-0.676889,N/A,-0.07
1451,Sonor Investments Limited 9% cum red 1st prf,SNI.PR.A,5.15,Financial Services,Asset Management,Portfolio Management(523920),-0.285683,N/A,N/A
1452,Sonora Gold & Silver Corp,SOC,0.055,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),4.03129,N/A,-0.020000
1453,Sonoro Energy Ltd.,SNV,0.065,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.135743,N/A,-0.020000
1454,Sonoro Metals Corp,SMO,0.19,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.627738,N/A,-0.100000
1455,South Star Mining Corp.,STS,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.167017,N/A,-0.110000
1456,Southern Arc Minerals Inc.,SA,0.49,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.947546,2.50,0.200000
1457,Southern Energy Corp.,SOU,0.07,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.488116,N/A,-0.090000
1458,Southern Silver Exploration Corp,SSV,0.175,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.155405,N/A,-0.020000
1459,Spackman Equities Group Inc.,SQG,0.015,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),1.691342,N/A,-0.07
1460,Spanish Mountain Gold Ltd,SPA,0.075,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.70229,N/A,0.00
1461,Sparta Capital Ltd.,SAY,0.03,Industrials,Industrial Products,Other Industrial Machinery Manufacturing(333249),0.635217,N/A,-0.010000
1462,Sparton Resources Inc,SRI,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.056405,N/A,0.00
1463,Specialty Liquid Transportation Corp.,SLT,0.19,Consumer Cyclical,Packaging & Containers,Other Metal Container Manufacturing(332439),-1.696694,N/A,-0.480000
1464,Spectra Inc,SSA,0.05,Consumer Cyclical,Autos,Other Motor Vehicle Parts Manufacturing(336390),-0.679862,5.10,0.010000
1465,Sphinx Resources Ltd.,SFX,,nan,nan,nan,1.49709,N/A,-0.010000
1466,Spirit Banner Capital Corp.,SBCC.P,0.11,Financial Services,Asset Management,Miscellaneous Intermediation(523910),2.839378,N/A,-0.020000
1467,Spirit Banner II Capital Corp.,SBTC.P,0.15,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-2.072821,N/A,-0.020000
1468,Sportscene Group Inc. cl A mv,SPS.A,6.39,Consumer Cyclical,Restaurants,Full-Service Restaurants(722511),0.186042,16.00,0.400000
1469,Spot Coffee (Canada) Ltd.,SPP,0.1,Consumer Cyclical,Restaurants,Cafeterias(722514),2.988474,N/A,0.00
1470,Spruce Ridge Resources Ltd.,SHL,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.495585,N/A,-0.010000
1471,Spyder Cannabis Inc.,SPDR,0.075,Financial Services,Asset Management,All Other Miscellaneous Store Retailers (except Beer and Wine-Making Supplies Stores)(453999),4.710416,N/A,-0.010000
1472,SQI Diagnostics Inc,SQD,0.165,Healthcare,Medical Diagnostics & Research,Surgical and Medical Instrument Manufacturing(339112),1.497214,N/A,-0.060000
1473,SRG Graphite Inc.,SRG,0.78,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.615065,N/A,N/A
1474,Stakeholder Gold Corp.,SRC,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.75549,N/A,-0.020000
1475,Stampede Drilling Inc.,SDI,0.34,Energy,Oil & Gas - Services,Support Activities for Oil and Gas Operations(213112),1.316349,N/A,-0.010000
1476,Stamper Oil & Gas Corp.,STMP,0.025,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),3.565874,N/A,-0.080000
1477,Standard Lithium Ltd.,SLL,0.9,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.537308,N/A,-0.040000
1478,Stans Energy Corp,HRE,0.065,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),2.893672,N/A,-0.020000
1479,Starlight U.S. Multi-Family (No. 1) Class A,SUVA.A,,nan,nan,nan,0.140052,N/A,N/A
1480,Starlight U.S. Multi-Family (No. 1) Class U,SUVA.U,,nan,nan,nan,1.113005,N/A,N/A
1481,Starr Peak Exploration Ltd.,STE,0.3,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.217246,35.30,0.010000
1482,Stellar AfricaGold Inc.,SPX,0.025,Basic Materials,Metals & Mining,Iron Ore Mining(212210),1.801814,N/A,-0.010000
